area,package,file,language,symbol,kind,exported,async,component,line,referencesKnown,notes,refactorCandidate
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,LoanPlan,type,no,no,no,70,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,CommitmentPlan,type,no,no,no,83,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,Planner,function,yes,no,yes,114,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,OverviewPanel,function,no,no,yes,229,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,display,const-function,no,no,no,232,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,PlannerLoanForecastPanel,function,no,no,yes,333,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,display,const-function,no,no,no,344,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,LoanPlanRow,function,no,no,yes,471,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,CommitmentRow,function,no,no,yes,535,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,MiniStat,function,no,no,yes,582,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,AllocationRow,function,no,no,yes,596,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,BudgetsPanel,function,no,no,yes,640,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,GoalsPanel,function,no,no,yes,712,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,buildPlannerSummary,function,no,no,no,780,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,buildLoanPlans,function,no,no,no,849,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,estimateMonthlyPayment,function,no,no,no,927,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,buildUpcomingCommitments,function,no,no,no,977,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,loanForecastOccurrences,function,no,no,no,1027,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,upcomingCommitmentWindowEnd,function,no,no,no,1047,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,loanIdForOccurrence,function,no,no,no,1054,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,plannedKindLabel,function,no,no,no,1067,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,transactionTypeFallback,function,no,no,no,1071,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,commitmentIcon,function,no,no,no,1075,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,payoffMonths,function,no,no,no,1083,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,closeLabel,function,no,no,no,1102,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,monthsLabel,function,no,no,no,1110,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,moneyForTransaction,function,no,no,no,1117,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,sumTransactions,function,no,no,no,1125,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,toBaseMinor,function,no,no,no,1136,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,shareOf,function,no,no,no,1141,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,formatPercent,function,no,no,no,1146,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,parseAmount,function,no,no,no,1150,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,clamp01,function,no,no,no,1154,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,isWithin,function,no,no,no,1158,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,startOfDay,function,no,no,no,1163,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,addDays,function,no,no,no,1169,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,relativeDueLabel,function,no,no,no,1175,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,monthLabel,function,no,no,no,1185,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/planner.tsx,tsx,formatPeriod,function,no,no,no,1189,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,1223 lines,large-file;screen-decomposition
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,TypeFilter,type,no,no,no,64,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,DateFilter,type,no,no,no,65,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,StatusFilter,type,no,no,no,66,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,FilterPicker,type,no,no,no,67,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,SearchSuggestion,type,no,no,no,68,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,Transactions,function,yes,no,yes,128,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,clearFilters,const-function,no,no,no,219,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,FilterToolbarButton,function,no,no,yes,571,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,SearchSuggestionChip,function,no,no,yes,631,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,buildSearchSuggestions,function,no,no,no,680,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,push,const-function,no,no,no,688,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,optionLabel,function,no,no,no,752,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,DateFilterBounds,type,no,no,no,759,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,dateBoundsForFilter,function,no,no,no,766,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,matchesDateFilter,function,no,no,no,792,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,TransactionRowSide,type,no,no,no,801,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,TransactionDisplayRow,type,no,no,no,802,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,LedgerStateSnapshot,type,no,no,no,803,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,LedgerIndexSnapshot,type,no,no,no,804,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,TransactionRow,component,no,no,yes,806,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,TransactionRecordRow,component,no,no,yes,857,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,areTransactionRowsEqual,function,no,no,no,966,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,transactionRowDisplayKey,function,no,no,no,989,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,displayRowsForTransaction,function,no,no,no,1015,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,transactionRowColor,function,no,no,no,1031,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,transactionRowIcon,function,no,no,no,1046,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,transactionRowTitle,function,no,no,no,1054,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,transactionRowMeta,function,no,no,no,1066,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,transactionRowSecondaryMeta,function,no,no,no,1080,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,formatRelativeTransactionDate,function,no,no,no,1089,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/(tabs)/transactions.tsx,tsx,typeLabel,function,no,no,no,1093,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/+not-found.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,14 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/+not-found.tsx,tsx,NotFound,function,yes,no,yes,4,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,669 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,AccountPicker,type,no,no,no,27,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,AccountDetail,function,yes,no,yes,29,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,saveProfile,const-function,no,yes,no,74,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,confirmDelete,const-function,no,no,no,84,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,AccountAutomationDetails,function,no,no,yes,382,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,save,const-function,no,yes,no,403,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,ToggleRow,function,no,no,yes,484,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,LoanDetailRow,function,no,no,yes,502,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,loanKindLabel,function,no,no,no,512,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,loanCadenceLabel,function,no,no,no,530,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,lastFourFromAccount,function,no,no,no,542,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,identifierValues,function,no,no,no,551,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,splitList,function,no,no,no,560,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/[id].tsx,tsx,optionLabel,function,no,no,no,567,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/new.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,326 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/new.tsx,tsx,AccountPicker,type,no,no,no,27,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/new.tsx,tsx,NewAccount,function,yes,no,yes,29,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/new.tsx,tsx,save,const-function,no,yes,no,58,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/account/new.tsx,tsx,optionLabel,function,no,no,no,270,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,2074 lines,large-file;screen-decomposition
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,AddType,type,no,no,no,90,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,PickerMode,type,no,no,no,91,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,AddPanelPage,type,no,no,no,92,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,ChargeDraft,type,no,no,no,93,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,AddMissingField,type,no,no,no,94,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,MaterialCommunityIconName,type,no,no,no,95,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,CalcKey,type,no,no,no,96,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,AddTransaction,function,yes,no,yes,213,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,fieldGlowProps,const-function,no,no,no,452,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,glowMissingFields,const-function,no,no,no,458,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,save,const-function,no,yes,no,489,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,addCharge,const-function,no,no,no,594,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,updateCharge,const-function,no,no,no,601,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,removeCharge,const-function,no,no,no,607,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,setCalculatorAmount,const-function,no,no,no,611,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,updateCalculatorAmount,const-function,no,no,no,627,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,applyCalculatorKey,const-function,no,no,no,631,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,changeType,const-function,no,no,no,681,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,changePurchaseCurrency,const-function,no,yes,no,690,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,showPanel,const-function,no,no,no,738,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,captureReceipt,const-function,no,yes,no,744,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,RecordTypeTabs,function,no,no,yes,1397,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,AddPanelTabs,function,no,no,yes,1455,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,CalculatorKeypad,function,no,no,yes,1513,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,AmountWordsLine,function,no,no,yes,1572,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,resolveAddEntryMotion,function,no,no,no,1617,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,clamp,function,no,no,no,1640,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,validate,function,no,no,no,1644,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,addMissingFieldsFromErrors,function,no,no,no,1689,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,isOperator,function,no,no,no,1700,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,calculateExpression,function,no,no,no,1704,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,trimNumber,function,no,no,no,1719,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,normalizeDisplayAmount,function,no,no,no,1724,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,amountToWords,function,no,no,no,1728,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,spellIntegerAmount,function,no,no,no,1757,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,spellUnderThousand,function,no,no,no,1772,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,spellUnderHundred,function,no,no,no,1782,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,smallNumberWord,function,no,no,no,1791,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,tensNumberWord,function,no,no,no,1795,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,uniqueReceiptWarnings,function,no,no,no,1799,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,keyLabel,function,no,no,no,1803,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,optionLabel,function,no,no,no,1811,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/add.tsx,tsx,toneForType,function,no,no,no,1818,,,add-record-extraction-review
apps/mobile,@1wallet/mobile,apps/mobile/app/auto-capture.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,2 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/budgets/new.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,138 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/budgets/new.tsx,tsx,NewBudget,function,yes,no,yes,14,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/budgets/new.tsx,tsx,save,const-function,no,yes,no,26,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,681 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,PickerMode,type,no,no,no,47,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,CaptureCandidateDetail,function,yes,no,yes,69,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,save,const-function,no,yes,no,238,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,changeTypeBucket,const-function,no,no,no,296,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,changePurchaseCurrency,const-function,no,yes,no,312,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,validateCaptureDraft,function,no,no,no,600,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,cleanWarnings,function,no,no,no,637,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,accountSupporting,function,no,no,no,642,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,rawPayloadText,function,no,no,no,651,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/capture/[id].tsx,tsx,normalizeDisplayAmount,function,no,no,no,659,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/cards.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,281 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/cards.tsx,tsx,Cards,function,yes,no,yes,21,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/cards.tsx,tsx,scheduleCardPayment,const-function,no,yes,no,43,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/cards.tsx,tsx,daysFromNow,function,no,no,no,265,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/cards.tsx,tsx,startOfDay,function,no,no,no,272,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/cards.tsx,tsx,dateOnly,function,no,no,no,278,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,943 lines,screen-decomposition
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,CategoryDraft,type,no,no,no,105,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,Categories,function,yes,no,yes,123,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,startCreate,const-function,no,no,no,187,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,startEdit,const-function,no,no,no,200,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,saveDraft,const-function,no,yes,no,244,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,toggleHidden,const-function,no,yes,no,282,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,toggleArchive,const-function,no,yes,no,287,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,CategoryEditorCard,function,no,no,yes,474,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,changeName,const-function,no,no,no,512,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,changeKind,const-function,no,no,no,519,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,optionLabel,function,no,no,no,647,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,countLabel,function,no,no,no,654,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,FilterPill,function,no,no,yes,658,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/categories.tsx,tsx,CategoryRow,function,no,no,yes,704,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,,file,yes,no,yes,1,framework-entrypoint:expo-router,344 lines,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,CurrencyPicker,type,no,no,no,28,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,Currencies,function,yes,no,yes,30,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,chooseBaseCurrency,const-function,no,yes,no,57,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,addEnabledCurrency,const-function,no,yes,no,65,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,chooseDisplayCurrency,const-function,no,yes,no,70,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,remove,const-function,no,yes,no,75,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,beginEditRate,const-function,no,no,no,80,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,saveManualRate,const-function,no,yes,no,85,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,refreshRates,const-function,no,yes,no,105,,,
apps/mobile,@1wallet/mobile,apps/mobile/app/currencies.tsx,tsx,formatRefreshTime,function,no,no,no,309,,,
